trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_tearing,phys_tearing,patch_tearing,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_threshold_amr
99,0.22046874202541336,0.22046874202541336,0.05251285476453528,0.6403584601776084,nan,nan,nan,nan,nan,0.2589395656223567,0.0014342137103798488,0.9027029454022989,0.1817349007851849,0.00442886109925881,0.625,0.25837102926456945,0.07806438563840523,0.7091376383299799,0.1828294724295424,0.12612395861009723,0.32459325697815533,0.16353937146860587
101,0.22046874202541336,0.22046874202541336,0.05251285476453528,0.6403584601776084,nan,nan,nan,nan,nan,0.2589395656223567,0.0014342137103798488,0.9027029454022989,0.1817349007851849,0.00442886109925881,0.625,0.25837102926456945,0.07806438563840523,0.7091376383299799,0.1828294724295424,0.12612395861009723,0.32459325697815533,0.16349207548175235
134,0.2205853964038347,0.2205853964038347,0.03964870610068099,0.6729271221617189,nan,nan,nan,nan,nan,0.2795585563937412,0.0012957720546859783,0.9752155172413793,0.1817349007851849,0.00442886109925881,0.625,0.2599975727458231,0.0640783422868082,0.7497956488933601,0.16105055569058954,0.08879184896197097,0.3416973225121359,0.1357935751194315
135,0.22070543593651598,0.22070543593651598,0.04228414545130305,0.6667586621495482,nan,nan,nan,nan,nan,0.2768781735764143,0.001314787834566192,0.9657866379310345,0.1817349007851849,0.00442886109925881,0.625,0.2593713463263629,0.06578588083276318,0.7433350100603622,0.16483732305810178,0.09760705203862402,0.33291300060679613,0.13953483979165238
126,0.22076989539245287,0.22076989539245284,0.0173128082564381,0.7294126132324896,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.26776933884725745,0.013046717243303257,0.9045758928571429,0.1469579911299982,0.050511363552871225,0.38807456007281554,0.06851830689956756
136,0.2209548576074124,0.2209548576074124,0.04220670994352183,0.6678252267671387,nan,nan,nan,nan,nan,0.27728634781130695,0.001311519119737785,0.9672234195402298,0.1817349007851849,0.00442886109925881,0.625,0.25996085877505604,0.06547940751646672,0.7461644869215291,0.16483732305810178,0.09760705203862402,0.33291300060679613,0.13910206099861255
49,0.22135567017276042,0.22135567017276042,0.0420002390102976,0.6697442480789175,nan,nan,nan,nan,nan,0.27894478977205117,0.0012985677498371017,0.9730603448275862,0.1817349007851849,0.00442886109925881,0.625,0.25990566707570395,0.06466647515347046,0.7480036468812877,0.16483732305810178,0.09760705203862402,0.33291300060679613,0.13683016510869322
131,0.22135567017276042,0.22135567017276042,0.0420002390102976,0.6697442480789175,nan,nan,nan,nan,nan,0.27894478977205117,0.0012985677498371017,0.9730603448275862,0.1817349007851849,0.00442886109925881,0.625,0.25990566707570395,0.06466647515347046,0.7480036468812877,0.16483732305810178,0.09760705203862402,0.33291300060679613,0.13722175822513752
83,0.2214026062537068,0.2214026062537068,0.03965336630623776,0.6757757061223795,nan,nan,nan,nan,nan,0.28059409966131443,0.0012907912499781208,0.9788523706896551,0.1817349007851849,0.00442886109925881,0.625,0.2622308688777384,0.06410196391374313,0.7575531312877264,0.16105055569058954,0.08879184896197097,0.3416973225121359,0.1325819899215332
68,0.22141562283643657,0.22141562283643657,0.030526106927168006,0.6986394126096078,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.25198302667533645,0.02711602607786536,0.8141505281690141,0.16532721307785408,0.08929524940122875,0.35540712226941745,0.1069989988659925
69,0.2216277785000913,0.2216277785000913,0.03052131399109348,0.6993939397725857,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.2528316493299554,0.027096854333567254,0.8171686368209256,0.16532721307785408,0.08929524940122875,0.35540712226941745,0.10616677107834949
30,0.22167288959420187,0.22167288959420184,0.01328370937183292,0.742645840150124,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.27549686776161714,0.012283265771696526,0.9335308727364185,0.14284243902263452,0.03515841948605723,0.41205248786407767,0.05711477791760013
