trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_threshold_amr
121,0.21310833759005304,0.21310833759005304,0.0786414837775706,0.5492754721212592,nan,nan,nan,nan,nan,0.26516611948951657,0.06849111859317022,0.7568536217303823,0.16105055569058954,0.08879184896197097,0.3416973225121359,0.13366614975285165
48,0.21472665131742552,0.21472665131742552,0.07778850419876461,0.5570720191140777,nan,nan,nan,nan,nan,0.24119703244376445,0.031425845421270214,0.765625,0.18825627019108657,0.12415116297625901,0.34851903822815533,0.1274968189446012
50,0.21529799809709277,0.21529799809709277,0.07816363240874538,0.5581339123179612,nan,nan,nan,nan,nan,0.24120602992555154,0.03143844189577212,0.765625,0.18938996626863397,0.12488882292171863,0.35064282463592233,0.12660450401488815
44,0.21543867812508866,0.21543867812508866,0.0781766684519638,0.5585937023079008,nan,nan,nan,nan,nan,0.24148738998154337,0.031464513982208994,0.7665445799798792,0.18938996626863397,0.12488882292171863,0.35064282463592233,0.12600710818590433
120,0.21553295900430297,0.21553295900430297,0.07812474568688796,0.5590534922978405,nan,nan,nan,nan,nan,0.24167595173997197,0.03136066845205728,0.7674641599597586,0.18938996626863397,0.12488882292171863,0.35064282463592233,0.1254521545814378
45,0.217205176057202,0.217205176057202,0.07654854644003664,0.5688467501001153,nan,nan,nan,nan,nan,0.2446712712738776,0.02930097193634611,0.7830970196177063,0.18973908084052638,0.12379612094372716,0.3545964805825243,0.12108166032055839
103,0.21748650875944991,0.21748650875944991,0.07657278891598618,0.5697708083681091,nan,nan,nan,nan,nan,0.24496379292061785,0.02929551230214463,0.7841344944668008,0.19000922459828196,0.12385006552982773,0.35540712226941745,0.11985762997513894
107,0.2181073757560612,0.2181073757560612,0.07645531040937253,0.5722375391227829,nan,nan,nan,nan,nan,0.24581513029290833,0.028931172349709454,0.7880250251509054,0.19039962121921408,0.12397944846903561,0.3564500530946602,0.11884627201913417
111,0.2183788545046485,0.2183788545046485,0.07644396969159996,0.5732160665372698,nan,nan,nan,nan,nan,0.2463580877900829,0.028908490914164302,0.7899820799798792,0.19039962121921408,0.12397944846903561,0.3564500530946602,0.11845045216987132
52,0.21890471354197816,0.21890471354197816,0.07644084560673972,0.5750643833800742,nan,nan,nan,nan,nan,0.24720299849752217,0.0289312803915008,0.7928822937625755,0.19060642858643412,0.12395041082197863,0.35724647299757284,0.11501478004811322
119,0.2206161953690496,0.2206161953690496,0.10227840340876473,0.5164606752697618,nan,nan,nan,nan,nan,0.25840291830855683,0.07843284820743224,0.7083280935613682,0.1828294724295424,0.12612395861009723,0.32459325697815533,0.1627042682023351
86,0.2213586205643263,0.2213586205643263,0.07508129264654527,0.587051940358779,nan,nan,nan,nan,nan,0.25198302667533645,0.02711602607786536,0.8141505281690141,0.1907342144533162,0.12304655921522518,0.3599533525485437,0.10709836996370328
116,0.2214852484101266,0.2214852484101266,0.10231400190649542,0.5194133646692045,nan,nan,nan,nan,nan,0.2591325517372935,0.07826595472597349,0.7112990442655935,0.1838379450829597,0.12636204908701734,0.32752768507281554,0.1619512087371437
88,0.22385440837138493,0.22385440837138493,0.09975399172858297,0.5341054499783897,nan,nan,nan,nan,nan,0.2562728180020677,0.06527716653086255,0.7337619466800804,0.19143599874070216,0.1342308169263034,0.33444895327669905,0.1454683287319244
89,0.22385440837138493,0.22385440837138493,0.09975399172858297,0.5341054499783897,nan,nan,nan,nan,nan,0.2562728180020677,0.06527716653086255,0.7337619466800804,0.19143599874070216,0.1342308169263034,0.33444895327669905,0.14650772257994568
90,0.22385440837138493,0.22385440837138493,0.09975399172858297,0.5341054499783897,nan,nan,nan,nan,nan,0.2562728180020677,0.06527716653086255,0.7337619466800804,0.19143599874070216,0.1342308169263034,0.33444895327669905,0.146417641939818
91,0.22385440837138493,0.22385440837138493,0.09975399172858297,0.5341054499783897,nan,nan,nan,nan,nan,0.2562728180020677,0.06527716653086255,0.7337619466800804,0.19143599874070216,0.1342308169263034,0.33444895327669905,0.14628809522053168
92,0.225184047971722,0.225184047971722,0.10251620396985972,0.5318536579763777,nan,nan,nan,nan,nan,0.25893209720274185,0.07080159101341606,0.7292583626760564,0.19143599874070216,0.1342308169263034,0.33444895327669905,0.14787488671623675
34,0.2329536868634407,0.2329536868634407,0.1272568301821502,0.497195828566667,nan,nan,nan,nan,nan,0.250549730013337,0.08164235843718294,0.6728181589537223,0.21535764371354438,0.17287130192711747,0.32157349817961167,0.17615255383604206
30,0.23320926311868487,0.23320926311868487,0.12719964699985417,0.49823330341576155,nan,nan,nan,nan,nan,0.25106088252382536,0.08152799207259086,0.6748931086519114,0.21535764371354438,0.17287130192711747,0.32157349817961167,0.17568207512743722
72,0.2361159053133844,0.2361159053133844,0.12036517964803761,0.5254927194767512,nan,nan,nan,nan,nan,0.2586166721320832,0.07495003615594266,0.7177832620724346,0.21361513849468558,0.16578032314013258,0.33320217688106796,0.15444304776590057
28,0.2362236640330148,0.2362236640330148,0.12645784597208853,0.5106382091853304,nan,nan,nan,nan,nan,0.2558899280170551,0.07848609037075845,0.6993995221327968,0.2165574000489745,0.17442960157341864,0.3218768962378641,0.16658545546432513
115,0.23634038108722671,0.23634038108722671,0.12717299783591277,0.5092588392155115,nan,nan,nan,nan,nan,0.2561233621254789,0.07991639409840691,0.696640782193159,0.2165574000489745,0.17442960157341864,0.3218768962378641,0.16732364173147768
118,0.2363703076062283,0.2363703076062283,0.1264556520047685,0.5111569466098778,nan,nan,nan,nan,nan,0.2561832151634821,0.07848170243611834,0.7004369969818913,0.2165574000489745,0.17442960157341864,0.3218768962378641,0.1664373235610102
29,0.23672315827815082,0.23672315827815082,0.12710054837805562,0.5107796830283888,nan,nan,nan,nan,nan,0.25688891650732715,0.07977149518269264,0.6996824698189135,0.2165574000489745,0.17442960157341864,0.3218768962378641,0.16682175849833086
73,0.2374531974187632,0.2374531974187632,0.1229181799578191,0.5237907410711233,nan,nan,nan,nan,nan,0.25997720781941636,0.07792055573591525,0.715118838028169,0.21492918701811004,0.16791580417972296,0.33246264411407767,0.157112043100039
32,0.23767594080098706,0.23767594080098706,0.12280649768290634,0.5248495485961888,nan,nan,nan,nan,nan,0.26055758863323614,0.07790310899598732,0.7171937877263581,0.21479429296873798,0.16770988636982537,0.3325053094660194,0.15668703671172401
33,0.24603571093699023,0.24603571093699023,0.14816509156283625,0.49071225937237506,nan,nan,nan,nan,nan,0.2499287472794143,0.08690037194570717,0.6574996856136821,0.24214267459456612,0.20942981117996534,0.32392483313106796,0.18560647008203957
31,0.24613488603581402,0.24613488603581402,0.14637090724410728,0.4955448330150808,nan,nan,nan,nan,nan,0.24914840653575301,0.08177117458264976,0.6675914864185111,0.24312136553587502,0.2109706399055648,0.3234981796116505,0.17845371838421797
94,0.24710069127059836,0.24710069127059836,0.14821334178317927,0.494319064989146,nan,nan,nan,nan,nan,0.2514460653365121,0.08686163935844086,0.6629071302816901,0.24275531720468466,0.2095650442079177,0.32573099969660196,0.18309343823819718
96,0.24710069127059836,0.24710069127059836,0.14821334178317927,0.494319064989146,nan,nan,nan,nan,nan,0.2514460653365121,0.08686163935844086,0.6629071302816901,0.24275531720468466,0.2095650442079177,0.32573099969660196,0.1832778771780917
95,0.25586878727656975,0.25586878727656975,0.1645969575544741,0.4840483615818088,nan,nan,nan,nan,nan,0.24200084697803728,0.08190040609118378,0.642251949195171,0.2697367275751022,0.24729350901776442,0.3258447739684466,0.1908447555291447
39,0.2607476116616608,0.2607476116616608,0.17762585954930382,0.46855199194255337,nan,nan,nan,nan,nan,0.23591890112329597,0.08249659738750362,0.6194746604627767,0.2855763222000257,0.272755121711104,0.3176293234223301,0.20445554312813324
42,0.2607476116616608,0.2607476116616608,0.17762585954930382,0.46855199194255337,nan,nan,nan,nan,nan,0.23591890112329597,0.08249659738750362,0.6194746604627767,0.2855763222000257,0.272755121711104,0.3176293234223301,0.20399008447891137
41,0.26094084528165123,0.26094084528165123,0.18009709084264253,0.46305023137917306,nan,nan,nan,nan,nan,0.23630536836327679,0.08743905997418103,0.608471139336016,0.2855763222000257,0.272755121711104,0.3176293234223301,0.2102202572069112
