trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_vortex,phys_vortex,patch_vortex,new_loss_tearing,phys_tearing,patch_tearing,new_loss_coalescence,phys_coalescence,patch_coalescence,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_grad,param_beta_curl,param_beta_xpoint
33,0.23042915317194843,0.23042915317194843,0.04249725074043808,0.7002589092507242,nan,nan,nan,nan,nan,0.2180506578724759,0.0018465915195505223,0.7585608237547893,0.27423077591698464,0.15574874417851534,0.5704358552631579,0.20509691888316267,0.011150632088601597,0.6899626358695652,0.22433826001517057,0.0012430351750848728,0.7820763221153846,0.5,0.3,2.0,0.5,15.0,0.2,0.6,0.3,0.15
32,0.23052603959477433,0.23052603959477433,0.035305256925946785,0.7185779962668432,nan,nan,nan,nan,nan,0.21593659491654246,0.0018442788601708907,0.7511673850574713,0.2522424842736544,0.1233286227199583,0.5745271381578947,0.23688557845837457,0.014791983754767835,0.7921195652173914,0.2170395007305259,0.0012561423688900904,0.7564978966346154,0.5,0.3,2.0,0.5,15.0,0.2,0.3,0.3,0.3
154,0.2308020355969248,0.2308020355969248,0.016498891860387055,0.766559894938269,nan,nan,nan,nan,nan,0.2535132851808872,0.0014882831612880124,0.8835757902298851,0.2291015619196227,0.05272409458220856,0.6700452302631579,0.19695187676358092,0.010243497034230692,0.6637228260869565,0.24364141852360835,0.0015396926638209466,0.8488957331730769,0.5593999649483161,0.25588800556997626,2.1261035128541406,0.664953735206434,14.385909470860653,0.21693078070634364,1.4677829422402044,0.6196436128543835,1.5938363263753086
121,0.2308274880368022,0.2308274880368022,0.07032886715354339,0.6320740402449491,nan,nan,nan,nan,nan,0.19981983185444246,0.003975494481276866,0.6894306752873564,0.3330646623558663,0.26813263256137065,0.4953947368421053,0.18930920067925355,0.007797826603128911,0.6430876358695652,0.20111625725764634,0.0014095149683971313,0.7003831129807693,0.5267670592884437,0.3512913162018865,1.8550644776223313,0.3992972083957609,14.788627983991448,0.1912479241406908,0.67327998044299,1.283244915792326,1.9222504596229384
131,0.2309219292116302,0.2309219292116302,0.03085486642443247,0.7310895861796244,nan,nan,nan,nan,nan,0.2581852967125006,0.0018389652059298902,0.8990511254789272,0.253170199733267,0.11078696383710004,0.6091282894736842,0.2010173243105063,0.010024797512969693,0.6784986413043478,0.2113148960902469,0.0007687391417302373,0.7376802884615384,0.7734564533052105,0.2799686263238087,1.9651746734313977,3.306277239124273,13.946864253251972,0.46702125560815455,1.3478837784207922,1.098726515241157,1.9707582438127271
185,0.2311639775280177,0.2311639775280177,0.03439581674893825,0.7230843794757165,nan,nan,nan,nan,nan,0.24188819643054651,0.0015565497154087673,0.8427173132183908,0.2593599792334629,0.12578489197947956,0.5932976973684211,0.19519030388617747,0.008796316744996242,0.6611752717391305,0.2282174305618841,0.0014455085558684254,0.7951472355769231,0.7101499369747226,0.30633401962917045,1.551079304475938,0.6293054708133272,14.5601569864721,0.22533331298156536,1.5592430659538257,0.3871190174192446,0.23363126825642294
135,0.23145966479728222,0.23145966479728222,0.033181272246018474,0.7271556461754415,nan,nan,nan,nan,nan,0.2590199182710088,0.0018520235104467452,0.9019396551724138,0.2631595141706977,0.12538055668108203,0.6076069078947368,0.1817349007851849,0.00442886109925881,0.625,0.22192432596223752,0.0010636476932863238,0.7740760216346154,0.7815719795073434,0.27916313377590646,1.9557385601344173,0.7915854873675252,13.90398390589272,0.4381274233153187,0.7863903388533028,1.0784113389253063,0.12635918603841723
189,0.23149763788599936,0.23149763788599936,0.035368839636477294,0.7218196335098045,nan,nan,nan,nan,nan,0.25618683874140363,0.0014597064218730732,0.8930046695402298,0.258442204189418,0.13446711218097462,0.5683799342105263,0.1817349007851849,0.00442886109925881,0.625,0.22962660782799096,0.001119678843802692,0.8008939302884616,0.5307948007100721,0.2852214825003628,0.9230055803535804,0.47083378563991707,14.221622983402156,0.23401552986902666,1.5715990747891901,0.38304623156640427,1.830481558889236
83,0.2317802439115635,0.2317802439115635,0.05788936329280455,0.6665074454584607,nan,nan,nan,nan,nan,0.19819062207875288,0.0026823881516332892,0.6869612068965517,0.29647418773713535,0.2114701128319895,0.508984375,0.22073631215438866,0.01638477723353538,0.7316151494565217,0.211719853675977,0.0010201749540600356,0.7384690504807693,0.5851280756383974,0.32085981965625643,2.0885932393093656,2.406975297005092,14.59123110065266,0.41052938966277064,0.9683311226731924,0.9755633858239673,1.6553268672081807
160,0.23178709240046008,0.23178709240046008,0.027790228376779996,0.7417792524596603,nan,nan,nan,nan,nan,0.2459722220194189,0.0015270591030485,0.8570851293103449,0.24967249830431762,0.10066814236288672,0.6221833881578948,0.193682099822437,0.007550999534020471,0.6590098505434783,0.23782154945566686,0.0014147125071642891,0.8288386418269231,0.564585940636557,0.267814853265213,2.294317901266147,0.36159111989196757,14.535045363287407,0.4221792899952409,0.49244092586758864,0.43744043096858326,0.2114179501662369
156,0.23255651467554994,0.23255651467554994,0.04018942875725958,0.7134742294712757,nan,nan,nan,nan,nan,0.24425247031425776,0.0028071461794244032,0.847865780651341,0.26932046062219495,0.14656344750265188,0.5762129934210526,0.19806065238253756,0.010165348118161204,0.6677989130434783,0.21859247538320942,0.0012217732288008524,0.7620192307692307,0.5055712547554854,0.30735974487576984,2.1100773011753673,0.37811283174353977,14.485791824547412,0.2047583769472492,0.881986595226854,0.5545892469774695,1.5306700541784952
