trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_grad,param_beta_curl,param_beta_xpoint
145,0.3983307589591263,0.3983307589591263,0.3595274998220468,0.49533890680182496,nan,nan,nan,nan,nan,0.2833144161831617,0.11457906595622518,0.705152791750503,0.5133471017350909,0.6044759336878684,0.2855250218531469,2.069498930771932,0.11287793820079674,0.9886523077977525,2.92147440335041,4.985848016975774,0.19250028347318546,0.8546158670590477,0.1868248467098342,0.20635873277338485
23,0.39855759438811034,0.39855759438811034,0.3500831942489425,0.5197435947360298,nan,nan,nan,nan,nan,0.2604727496426674,0.08571001348363783,0.6973795900402414,0.5366424391335533,0.6144563750142472,0.3421075994318182,1.5370764313209797,0.12191113532727532,1.264596050111815,2.395363046161565,10.358539716961179,0.10308525231329535,0.13050023390184062,0.11537551252675629,0.8250383431818936
48,0.399601972866148,0.399601972866148,0.4634210263583674,0.24005433913559943,nan,nan,nan,nan,nan,0.3442672975811905,0.37112135203033336,0.27713216145833336,0.4549366481511055,0.5557207006864014,0.2029765168128655,6.249265075123219,0.4168967179643089,2.8575451715209583,1.231822755022616,12.264806044454662,0.1552072346040306,0.383831139884567,0.31820308158817634,0.14796317570861875
147,0.40010129847916887,0.40010129847916887,0.3585510231022247,0.5039769869215291,nan,nan,nan,nan,nan,0.2600286431318893,0.08460410943897087,0.6985899773641852,0.5401739538264485,0.6324979367654785,0.30936399647887325,2.4670976408677334,0.1236308272594868,1.0006969788205855,3.098673388560863,9.060838916094632,0.08221301192336689,0.8339222879192364,1.3752773589948262,1.0031644873202659
18,0.4031210363766396,0.4031210363766396,0.43123834753990276,0.33282775846848156,nan,nan,nan,nan,nan,0.39522907862647,0.3766167362339996,0.4417599346076459,0.4110129941268092,0.4858599588458059,0.22389558232931728,0.5193832331635491,0.33306426219355606,1.8521264163228857,1.2477445316326627,14.816272496473808,0.3256340678738631,1.907103835912903,0.5300766842897682,0.11942599728722701
9,0.4034168825865956,0.4034168825865956,0.44101737852505973,0.3094156427404351,nan,nan,nan,nan,nan,0.33769274953566397,0.31295342558311334,0.3995410594170404,0.46914101563752725,0.5690813314670061,0.21929022606382978,0.6061993204253694,0.3211678642014228,1.8828124280850762,2.5236486984536715,14.632499938831966,0.4387835660921458,0.9539914805020119,0.9383480035340207,1.6296889309341063
112,0.4044843490020351,0.4044843490020351,0.3993809327626514,0.4172428896004943,nan,nan,nan,nan,nan,0.2384274278383453,0.0974804915290154,0.59079476861167,0.570541270165725,0.7012813739962874,0.2436910105893186,0.5973155004085947,0.1550739971335054,1.3816495558712265,3.131919987964253,6.291965065515586,0.3016785515962278,0.7740073415012516,1.7648041279101465,0.19429546719382734
11,0.4052004043750219,0.4052004043750219,0.5021495153975891,0.16282762681860394,nan,nan,nan,nan,nan,0.4248773964254006,0.5559639183758426,0.09716109154929578,0.38552341232464316,0.4483351124193356,0.2284941620879121,0.7659020170729317,0.6036832980170763,0.7861787293582458,3.2176779372596886,7.184613808396653,0.4053850346425618,0.8663825076346593,0.43319125381732965,0.21659562690866482
16,0.40660637415881606,0.40660637415881606,0.4298934773548779,0.34838861616866146,nan,nan,nan,nan,nan,0.37518384701221336,0.340473683603819,0.4619592555331992,0.4380289013054187,0.5193132711059367,0.23481797680412372,0.527826822286189,0.30575483866229997,1.861571188280186,0.23491735309561085,14.329257011927126,0.31857172354625474,0.683555774651064,1.2739631533828113,1.9243826062868683
42,0.4066133752609201,0.4066133752609201,0.4043406109093216,0.41229528613991645,nan,nan,nan,nan,nan,0.28712927125364124,0.19834667392008765,0.5090857645875252,0.526097479268199,0.6103345478985556,0.3155048076923077,1.044999237674317,0.2133964951051251,2.6266981327498318,2.754169185464029,8.87825831255481,0.14496231709249757,0.20003286956660993,0.22845270550722793,0.11552365111918704
139,0.4113014835345695,0.4113014835345695,0.3544514145616681,0.5534266559668228,nan,nan,nan,nan,nan,0.2595683063425563,0.07861507052947816,0.7119513958752515,0.5630346607265827,0.6302877585938581,0.39490191605839414,1.3550891746160387,0.10954143819056524,1.6075739703979195,1.1004891133095045,7.134609621328208,0.2039805848343685,0.38940843113860074,1.7159349331456748,0.17204595982218493
24,0.41198330759903456,0.41198330759903456,0.38549683138464685,0.47819949813500384,nan,nan,nan,nan,nan,0.27072448511267416,0.10198019968088261,0.692585198692153,0.553242130085395,0.6690134630884111,0.26381379757785467,1.4765784290602337,0.13560422063382455,2.8711808509632677,2.3959633620465914,10.3955209959985,0.10670051282988866,0.2712823254199224,0.10164748551774441,0.8714077618037405
8,0.41412917105451075,0.41412917105451075,0.4480423284975068,0.32934627744702044,nan,nan,nan,nan,nan,0.37902942419895463,0.3712064604781341,0.39858683350100604,0.4492289179100668,0.5248781965168795,0.26010572139303484,0.5627544128356126,0.2944764803230727,2.18733966811087,0.5200264339744476,14.41066910127993,0.394215406263617,0.5484477305848059,0.390194056598409,0.213816135784708
80,0.4147114738640953,0.4147114738640953,0.4030634672646812,0.4438314903626303,nan,nan,nan,nan,nan,0.29402300460934905,0.1789391732538934,0.5817325829979879,0.5353999431188415,0.6271877612754689,0.3059303977272727,1.2570301454182347,0.17801379614133575,2.4318584002716808,2.570903625291751,11.103059949181805,0.0759504364505163,0.46851321694467524,0.10798865092163308,0.2836165556980205
58,0.42157450344694736,0.42157450344694736,0.384817603059183,0.5134667544163583,nan,nan,nan,nan,nan,0.2947133428682804,0.15191268906991845,0.6517149773641852,0.5484356640256144,0.6177225170484475,0.37521853146853146,1.9898381661297178,0.1577933512995019,1.0033712383797226,1.04255749540211,13.080571977666184,0.12377760870551884,0.1607841837107542,0.11925341789899686,1.171845143816561
117,0.4221658482463581,0.4221658482463581,0.4345198283286281,0.3912808980406831,nan,nan,nan,nan,nan,0.2909285246940514,0.20040544261996168,0.5172362298792756,0.5534031717986648,0.6686342140372945,0.2653255662020906,1.0894740269219976,0.19589689953119127,1.7792443928570418,0.9097983093332467,8.811724590471245,0.059178604764332246,0.6176680286820129,0.5464349206491388,0.33487559569706693
74,0.42222193625884197,0.42222193625884197,0.4321192164681149,0.3974787357356597,nan,nan,nan,nan,nan,0.3378597499097999,0.27110161265037974,0.5047550930583501,0.5065841226078841,0.59313682028585,0.2902023784129693,1.2376149752264314,0.24540011648827098,3.017274039119867,3.4751807554238017,9.795488119302826,0.07754398324529584,0.2343570245093277,0.17388764920100375,0.4096077051424133
65,0.42913867296296915,0.42913867296296915,0.3728349953420734,0.5698978670152083,nan,nan,nan,nan,nan,0.27108405762725285,0.09098963741859659,0.7213201081488934,0.5871932882986854,0.6546803532655503,0.41847562588152326,1.603770115094771,0.10098807444336995,3.075725588246031,2.1675105263391172,9.764713664892161,0.0936820437709279,0.22760028275916802,0.14103407737770984,0.41901623628958573
110,0.43051735157290394,0.43051735157290394,0.4398234496467335,0.40725210638833,nan,nan,nan,nan,nan,0.2483567900965705,0.11877282102453468,0.57231671277666,0.6126779130492374,0.7608740782689323,0.2421875,0.6783894085220912,0.1616156324978374,1.9079746289825565,3.214586895463014,5.827183214487947,0.24060941698944227,0.5015973469454283,1.8649242025153487,0.1905927995044596
12,0.43850526023273184,0.43850526023273184,0.4677741250027332,0.3653330983077283,nan,nan,nan,nan,nan,0.3397945355151091,0.2830281193388589,0.4817105759557344,0.5372159849503546,0.6525201306666075,0.2489556206597222,0.8,0.3,2.0,0.5,15.0,0.2,1.0,1.0,1.0
121,0.43927673873812145,0.43927673873812145,0.4917240362780706,0.3081584948882484,nan,nan,nan,nan,nan,0.4207380435783429,0.42619372378633996,0.4070988430583501,0.4578154338979,0.5572543487698013,0.20921814671814673,1.1003997250822468,0.3486262901470202,1.764284949408378,0.42982635460053614,5.423023246309368,0.35886794330943445,0.5968585049529275,1.2405075536521175,0.1681402248421858
79,0.4420251239597933,0.4420251239597933,0.409148253283618,0.5242173006502316,nan,nan,nan,nan,nan,0.2591655930928003,0.09692702650698277,0.6647620095573441,0.6248846548267863,0.7213694800602531,0.38367259174311924,1.2372239281304427,0.13310513114815903,3.2381218472939812,2.5838859510930425,7.896263420581868,0.07620151486643849,0.12744282744113047,0.17209817265447594,0.27516813982985705
3,0.44371876585282166,0.44371876585282166,0.5021461140809202,0.2976503952825751,nan,nan,nan,nan,nan,0.36088774909536825,0.3625146042667147,0.35682061116700203,0.5265497826102751,0.6417776238951258,0.23848017939814814,0.5064098992236274,0.29675015686741374,1.7671698292984586,0.9836846404836048,14.424727389386799,0.3915920662553198,1.9807199219037797,0.3367901056965908,1.4953966262716023
31,0.44725797111044474,0.44725797111044474,0.4081295951683046,0.5450789109657947,nan,nan,nan,nan,nan,0.2651317111427487,0.07680876682721231,0.7359390719315896,0.6293842310781408,0.7394504235093969,0.35421875,2.7726299156187175,0.10644489200146295,3.1146957949218166,1.7069086345279059,4.709259461330353,0.05660540496280467,0.13708329995506646,0.13940999420803635,0.682090877830631
141,0.45351851075908955,0.45351851075908955,0.41868900230712197,0.5405922818890085,nan,nan,nan,nan,nan,0.2700313273563939,0.08599154441565159,0.7301307847082495,0.6370056941617852,0.7513864601985923,0.3510537790697674,2.186224298211776,0.11203607848700367,1.4916425669867364,0.5631420444044649,6.867192893886507,0.06441905962405146,0.5255281990226377,0.1832345988244052,0.3622351948693058
83,0.4541207325354263,0.4541207325354263,0.4744731251471823,0.4032397510060362,nan,nan,nan,nan,nan,0.28980588582088446,0.17688643934440923,0.5721045020120724,0.6184355792499682,0.7720598109499555,0.234375,1.422131818480412,0.1794415106900601,2.390132934277981,2.5752295503810956,10.188708141428215,0.11096246973913014,0.29422475443000273,0.10799660239062309,0.25915681969597365
114,0.4569619929324684,0.4569619929324684,0.5446579493854624,0.23772210179998352,nan,nan,nan,nan,nan,0.3970805801727511,0.4608513368320155,0.23765368852459015,0.5168434056921858,0.6284645619389092,0.23779051507537688,0.6742042636059934,0.478064021472001,1.0844693183618297,3.274003770975564,6.428906465018018,0.2601385661480292,0.50425870149848,1.6478885783586652,0.257097314529345
151,0.4584142216568369,0.4584142216568369,0.5478492462570717,0.23482666015625,nan,nan,nan,nan,nan,0.3438569636422538,0.3794759209741553,0.2548095703125,0.5729714796714199,0.7162225715399879,0.21484375,1.2226639744254468,0.5238885106333223,3.3171633600915724,3.0974277811428386,9.193164050561542,0.08118576422086018,1.4678931989353534,0.14210532382404567,0.22511287074771996
0,0.4591624999747912,0.4591624999747912,0.510777791326851,0.3301242715946414,nan,nan,nan,nan,nan,0.3918990104088326,0.38167546567900545,0.4174578722334004,0.5264259895407497,0.6398801169746966,0.24279067095588236,0.7195214586530685,0.31664075322681756,2.127954180842541,0.5856664745040279,12.558640989350833,0.18025573468258707,1.744060606058018,0.9404606759980869,1.666084305818531
118,0.4624871453046032,0.4624871453046032,0.45751564276246054,0.4749159016599598,nan,nan,nan,nan,nan,0.2911131205049733,0.13231314737899477,0.6881130533199196,0.6338611701042332,0.7827181381459263,0.26171875,2.1551431884577146,0.15046705435343577,1.744879022077404,0.12201048251926827,8.838636656992582,0.0884912056975989,0.6537468473065068,1.1020353761575792,0.33428337089929794
103,0.46277536885355774,0.46277536885355774,0.4311856099249104,0.541749766175176,nan,nan,nan,nan,nan,0.2530928824395588,0.07688725372524143,0.6936069542253521,0.6724578552675567,0.7854839661245794,0.389892578125,0.754585465667798,0.11830765111600748,1.1901555366507965,0.6731506440589962,8.249081616371857,0.17531201843084396,0.7444350275183781,0.2480306209837496,0.37989120447827057
50,0.463240425309816,0.463240425309816,0.5532622147747885,0.23818595164738432,nan,nan,nan,nan,nan,0.46625693013639324,0.5394988873016144,0.28315203722334004,0.46022392048323874,0.5670255422479628,0.19321986607142858,6.862243509047693,0.43012308195385757,0.8635718585249785,1.4438194897833256,11.616164727376596,0.14445167043593388,0.3415437744586798,0.15878537156790212,1.2318912629863505
6,0.4641193385017737,0.4641193385017737,0.5057168349688815,0.360125597334004,nan,nan,nan,nan,nan,0.31734310694795154,0.2436798718599289,0.501501194668008,0.6108955700555959,0.7677537980778342,0.21875,0.6375536320706972,0.27046876835331546,1.8281623067977366,0.7307625786170651,14.279216230101266,0.2275866698987373,1.7592935572964172,0.67439713325303,1.9107993170091124
5,0.46952346342717066,0.46952346342717066,0.5314076587442887,0.3148129751343752,nan,nan,nan,nan,nan,0.3701463748833352,0.36061249525920447,0.393981073943662,0.5689005519710061,0.702202822229373,0.23564487632508835,0.6329010494908233,0.33124388537977195,1.9630257702050924,0.2134634250200811,14.378129315820418,0.32785542932011863,1.9167066072774763,0.4660818560910447,1.9844309407147371
134,0.472184209186143,0.472184209186143,0.46292534758897036,0.49533136317907445,nan,nan,nan,nan,nan,0.2495311089406861,0.07339096197370099,0.6898814763581489,0.6948373094315999,0.8524597332042397,0.30078125,1.951936302126789,0.13433363553147515,1.0965816399465624,2.8979699159773156,4.046276346050956,0.4178760768255826,0.1735807173642199,0.7872061909064177,0.22502338642094408
135,0.4741336217014392,0.4741336217014392,0.47786843356108927,0.4647965920523139,nan,nan,nan,nan,nan,0.2547321362499293,0.10353771710804989,0.6327181841046278,0.6935351071529491,0.8521991500141286,0.296875,1.503493492058569,0.13609078170646585,1.5922108943568989,3.4055496885778207,10.14963502419371,0.06774948948953877,0.46968230206612593,1.6964817428707941,0.26979467089979936
46,0.4751140266454314,0.4751140266454314,0.5962913523880937,0.17217071228877548,nan,nan,nan,nan,nan,0.44523869315023923,0.5541209166414907,0.17303313442211055,0.5049893601406236,0.6384617881346968,0.1713082901554404,6.95650936759898,0.5713647630462761,2.7298014533300687,1.2696011581002484,11.98720567377068,0.1455330704647865,0.3561732163352551,0.2867173495209665,0.34262101352843205
17,0.47613611220658497,0.47613611220658497,0.5187637228526675,0.36956708559137846,nan,nan,nan,nan,nan,0.3354087533876339,0.2733731853261884,0.49049767354124746,0.6168634710255361,0.7641542603791466,0.24863649764150944,0.547688199983637,0.2846150421415926,1.3127340043421851,3.1381301304185873,13.792631234568928,0.44356035472121236,1.2338684097633568,1.2895112528923995,1.4276001246742083
41,0.47797918331664085,0.47797918331664085,0.503624453222774,0.41386600855130784,nan,nan,nan,nan,nan,0.24845966687074494,0.11675072677799662,0.5777320171026157,0.7074986997625368,0.8904981796675514,0.25,1.1117213204519014,0.22254247790048232,2.6391525075110978,1.2965739307164392,8.807716604002671,0.07011696973060867,0.19981068526948062,0.243416304394882,0.10261936566487594
1,0.47997909461518246,0.47997909461518246,0.53449967029279,0.34367765542116335,nan,nan,nan,nan,nan,0.38865087494819717,0.364552623317818,0.4488965040241449,0.5713073142821677,0.7044467172677621,0.23845880681818182,0.5,0.3,2.0,0.5,15.0,0.2,1.0,1.0,1.0
32,0.4827444549805542,0.4827444549805542,0.493688376308792,0.4553846516599598,nan,nan,nan,nan,nan,0.2797980099581824,0.13522199261348752,0.6412380533199196,0.685690900002926,0.8521547600040964,0.26953125,4.428009344588361,0.1802020647803852,3.416288165755942,1.628326138629116,4.560072413000256,0.05142049976345369,0.10561459777359622,0.17133818115454394,0.6835463190622457
13,0.4876478283528586,0.4876478283528586,0.541854029613519,0.35213232520120724,nan,nan,nan,nan,nan,0.302427486869608,0.23075512145648536,0.4816084004024145,0.6728681698361091,0.8529529377705526,0.22265625,0.6412386298027515,0.26382755748613007,1.8127055833599774,0.3265647725043277,14.276002939936804,0.35924448407850307,0.6799969772281771,0.6468414785075944,1.9056459059147557
15,0.48925022191623135,0.48925022191623135,0.5524677478952849,0.33120640696859727,nan,nan,nan,nan,nan,0.4047324790392166,0.39978693946778043,0.4170963279678068,0.5737679647932461,0.7051485563227894,0.24531648596938777,0.5921024118941627,0.2980417956419035,2.2233847081019693,0.3729348403718901,14.360591342543705,0.3884714786225078,1.153561203544161,0.2376399805793816,1.4936431857453487
4,0.4909438249562255,0.4909438249562255,0.5535360554619992,0.334463248691791,nan,nan,nan,nan,nan,0.38911954385326186,0.3705533271893352,0.43553508551307846,0.5927681060591892,0.7365187837346634,0.2333914118705036,0.5440436516105709,0.2921002062801383,1.9433099969753143,0.8473856588139062,13.684784949602452,0.21458977371826776,0.9209184487972255,0.7075027812139957,1.4710412473201455
39,0.49174321427801837,0.49174321427801837,0.5303529119610566,0.39521897007042256,nan,nan,nan,nan,nan,0.2726136882161298,0.17017148744624358,0.5287191901408451,0.710872740339907,0.8905343364758697,0.26171875,2.87500005541743,0.21139757902834058,2.5294244000666684,2.8290656153663747,8.485476475172879,0.06261087443536259,0.19425886811560172,0.1946030178729704,0.10436650773768917
52,0.4922129161285023,0.4922129161285023,0.4939160529018348,0.48795507419517103,nan,nan,nan,nan,nan,0.293501483097272,0.13460051698004394,0.6907538983903421,0.6909243491597327,0.8532315888236257,0.28515625,6.151198053513406,0.15807285563530457,0.901286840103935,1.0889911551804556,11.561773428791286,0.12397111219143148,0.36627527352684186,0.15879927983415432,0.3484184543365081
34,0.49279318148025214,0.49279318148025214,0.5228408489415682,0.41767401282696176,nan,nan,nan,nan,nan,0.2734681683862049,0.16434122547911745,0.5462855256539235,0.7121181945742994,0.881340472404019,0.2890625,3.9963335295386413,0.20593043363257546,3.4903001617192912,2.0047542855831706,3.1193547222694393,0.07227390181756047,0.10627266501565574,0.1839703629829403,0.6366236237147209
82,0.49956286215489776,0.49956286215489776,0.5059901196929131,0.48349471830985913,nan,nan,nan,nan,nan,0.28323530062007857,0.1581711462202226,0.5958956866197183,0.715890423689717,0.8538090931656036,0.37109375,1.2099954706231792,0.18230270330342863,2.376799778909985,2.575275758438285,7.587712754039455,0.11078305286979363,0.13913471705695085,0.10328014772769982,0.23646738310026869
69,0.5001738932938771,0.5001738932938771,0.535157772748083,0.4127141946583621,nan,nan,nan,nan,nan,0.30221331977832827,0.20914932676410625,0.5348733023138833,0.6981344668094258,0.8611662187320597,0.2905550870028409,1.6453252234792264,0.24723879219480763,3.0067490932622474,2.202177053409666,9.613598604449557,0.09434763774968921,0.2411560131919824,0.13485062601827416,0.1819233243611885
33,0.500288902427257,0.500288902427257,0.593918409575222,0.2662151345573441,nan,nan,nan,nan,nan,0.3939458460498775,0.43690207682395316,0.28655526911468815,0.6066319588046365,0.7509347423264909,0.245875,3.7982305939194108,0.18160245727936308,3.3597476875354295,1.9947670655479743,3.4721541989121754,0.05489081512981964,0.11299012378244672,0.2151787017948906,0.5999472677302913
37,0.5004590612235869,0.5004590612235869,0.5170646550289169,0.4589450767102616,nan,nan,nan,nan,nan,0.27376951427349444,0.13955875861468292,0.6092964034205232,0.7271486081736792,0.8945705514431508,0.30859375,3.7848535801257417,0.20547657348192183,2.572558720019649,2.046103392769746,4.294134191657269,0.05539111961728941,0.186977042730747,0.21107599179950956,0.11291618968092769
28,0.5020037858662514,0.5020037858662514,0.4849591608767358,0.5446153483400402,nan,nan,nan,nan,nan,0.2741560304444783,0.1168761639502374,0.6673556966800804,0.7298515412880245,0.8530421578032342,0.421875,1.3216518695221602,0.14580596937086487,1.2303610534242406,1.590641075543494,10.576274019231285,0.10665640306043493,0.27640762703001087,0.13975731613565118,0.8329509267267088
124,0.5040980826021344,0.5040980826021344,0.5897871485575447,0.28987541771360853,nan,nan,nan,nan,nan,0.40666280963097323,0.41757051396625994,0.37939354879275655,0.6015333555732955,0.7620037831488294,0.20035728663446054,1.8147525415406016,0.3621073938673971,1.2732539210948288,0.44630906911663715,5.634033781443474,0.2224537603827362,0.691306542993543,1.3972855797661032,0.24300570961924334
44,0.5079725264554186,0.5079725264554186,0.6036121048616097,0.2688735804399406,nan,nan,nan,nan,nan,0.4861534960882894,0.5481397084193868,0.3311879652605459,0.5297915568225477,0.6590845013038326,0.20655919561933533,1.0460483695038545,0.40447120085869653,2.6901300639671217,1.3095705578375267,12.11971376750278,0.1416276801815914,0.19916544338276065,0.2772375747629192,0.15618798565088668
35,0.5082521071447127,0.5082521071447127,0.5406572633828794,0.42723921654929575,nan,nan,nan,nan,nan,0.3247025204936004,0.21435465545160387,0.6005721830985915,0.691801693795825,0.866959871314155,0.25390625,3.3651736503698797,0.19736232003559462,3.4937370545013007,1.792477218884174,4.593579347781118,0.06194856987799586,0.1951238938006781,0.2011484284713748,0.10841202906164527
132,0.5115127853638229,0.5115127853638229,0.5160675976984869,0.5001257545271629,nan,nan,nan,nan,nan,0.28725531930658393,0.14268184340748707,0.6486890090543259,0.735770251421062,0.8894533519894867,0.3515625,1.4877221026148324,0.1341201312627188,1.5857734275002087,0.7616771481500763,7.213447997673842,0.07415875506498552,0.4694329550008301,0.22755297233681854,0.2945182757250844
14,0.5152756962749002,0.5152756962749002,0.5967050768975364,0.3117022447183099,nan,nan,nan,nan,nan,0.4011174025420583,0.4059525677842338,0.3890294894366197,0.6294339900077421,0.7874575860108389,0.234375,0.7984930646751949,0.33192188318509097,2.209781104311487,0.5280711610794219,13.42060889506749,0.37849697250333514,1.994034044180428,0.3441437103365865,1.7014284508042652
113,0.5157894506977958,0.5157894506977958,0.5527154548199725,0.4234744403923541,nan,nan,nan,nan,nan,0.32106697794062045,0.22008921680298524,0.5735113807847082,0.7105119234549713,0.8853416928369597,0.2734375,2.429487031134892,0.1936321550068426,1.0552341180976397,3.238360772544388,6.60504790300585,0.24433478912004744,0.4893886741901206,1.9281787967160746,0.1939859573663644
40,0.5193813715871827,0.5193813715871827,0.5627004443669248,0.411083689637827,nan,nan,nan,nan,nan,0.37496293519942486,0.29920615756893315,0.564354879275654,0.6637998079749404,0.8261947311649165,0.2578125,2.3147196522529168,0.2154732018173024,2.583279331320747,2.8962319954667817,8.83205972104648,0.07101837438511878,0.19639297768774613,0.19237721087538928,0.12598779255764597
10,0.5241233243960295,0.5241233243960295,0.5929316051765247,0.35210262244479146,nan,nan,nan,nan,nan,0.3468835342879993,0.30091612305350074,0.4618020623742455,0.7013631145040597,0.8849470872995486,0.24240318251533743,0.5,0.3,2.0,0.5,15.0,0.2,2.0,1.0,0.5
53,0.5419404402585123,0.5419404402585123,0.6493070338669473,0.27352395623742454,nan,nan,nan,nan,nan,0.4377194649665853,0.4830505859632798,0.3243916624748491,0.6461614155504393,0.8155634817706149,0.22265625,1.9867192402257057,0.3966062695954818,0.8135224453773184,1.482599501297716,9.614149557482092,0.12065047691860342,0.33440053414080717,0.15074267575776312,1.141534503172239
85,0.5473481778709579,0.5473481778709579,0.7324115103312403,0.08468984672025208,nan,nan,nan,nan,nan,0.38972789547418396,0.5125373589073032,0.08270423689138577,0.704968460267732,0.9522856617551773,0.08667545654911839,1.4432479383681314,0.6858583722220148,1.6636693619571574,2.4114224944820046,7.691555141123537,0.11236285401779808,0.3135848802254313,0.12765374294936654,0.4819548930770343
45,0.5493488013596888,0.5493488013596888,0.6683935117594401,0.2517370253603104,nan,nan,nan,nan,nan,0.6703725794296329,0.8247501311571401,0.28442870011086474,0.42832502328974464,0.51203689236174,0.2190453506097561,2.2729402914799772,0.3898895702815748,2.6919192933461695,2.7869930992730483,9.05944137578671,0.15337529139880215,0.36532714147278733,0.2903507542843428,0.13987643912556114
86,0.5620821572272876,0.5620821572272876,0.7376978420497922,0.12304294517102615,nan,nan,nan,nan,nan,0.4857151437007406,0.6675043450442159,0.031242140342052315,0.6384491707538346,0.8078913390553684,0.21484375,0.874552728960406,0.6897487302624743,1.1542800463511247,2.6987906917186195,1.1404912510321008,0.10469074252422313,0.3047552712291516,0.12113359821770721,0.3731607558930714
47,0.5815564861035744,0.5815564861035744,0.6936590855751852,0.3012999874245473,nan,nan,nan,nan,nan,0.48347881134973597,0.5373928459499925,0.34869372484909456,0.6796341608574128,0.8499253252003778,0.25390625,1.0313622598962982,0.3810620494863245,2.7912684474923326,1.3931340898144131,11.92351678869513,0.1514103397609545,0.3434460746207778,0.29809761382778477,0.14063314548642672
49,0.5889557115662125,0.5889557115662125,0.7351568689922154,0.22345281800120512,nan,nan,nan,nan,nan,0.4338284414865476,0.48893049212543216,0.296073314889336,0.7440829816458775,0.9813832458589988,0.1508323211130742,1.0173765288338268,0.4454427420901879,0.9035310146319184,1.436083749648,12.269995086403673,0.14229405797517208,0.361311207015234,0.27395961767870985,1.143904314573127
7,0.5911880537807405,0.5911880537807405,0.6893675874080263,0.34573921971252564,nan,nan,nan,nan,nan,0.538622225888145,0.5759172404733824,0.4453846894250513,0.6437538816733359,0.8028179343426702,0.24609375,0.8,0.3,2.0,0.5,15.0,0.2,1.0,2.0,0.5
