trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_vortex,phys_vortex,patch_vortex,new_loss_tearing,phys_tearing,patch_tearing,new_loss_coalescence,phys_coalescence,patch_coalescence,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_michelson
367,0.149936143108009,0.16459450348957655,0.1779202856546379,0.13128004807692306,nan,nan,nan,nan,nan,0.1596677329949197,0.08379924926981064,0.3493389423076923,0.27090464954250976,0.3589540093595136,0.05078125,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,0.5640489607791939,0.6732697353668321,0.9173641257525922,3.3596139180956737,10.365831780468717,0.24148380450853724,0.3218660747428107
177,0.1607997249523131,0.16477881644987236,0.1683961723567443,0.1557354266826923,nan,nan,nan,nan,nan,0.16329904358487127,0.050926353326512054,0.4442307692307692,0.2680105907937413,0.35373045211123777,0.0537109375,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,1.1893620836978265,0.6255171152178644,0.5022821860637359,1.8763535916190563,6.335058354668407,0.3990255140232697,0.4068736895805838
231,0.16236421329590206,0.16532672017125372,0.16801990823975518,0.15859375,nan,nan,nan,nan,nan,0.1625965997216284,0.04419773961027974,0.45859375,0.27090464954250976,0.3589540093595136,0.05078125,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,0.9489223028307388,0.6704769706501919,0.6961090860987738,1.3435837281050502,6.588235627405914,0.3429862980482144,0.5517976097802391
144,0.15811584215917523,0.16554318483094488,0.17229531453255353,0.14866286057692307,nan,nan,nan,nan,nan,0.16346245836039291,0.06129936478147312,0.4188701923076923,0.27090464954250976,0.3589540093595136,0.05078125,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,1.1148033790179894,0.660600275335422,0.5677823480221601,3.2469568076128854,4.76404761916749,0.49344322815396646,0.4916058081828186
211,0.15913840206912044,0.16579622150048978,0.17184878461991646,0.15066481370192308,nan,nan,nan,nan,nan,0.1631754581340366,0.0565225644645743,0.42980769230769234,0.27220379644704584,0.3619446900258641,0.0478515625,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,1.0964539145092276,0.6838002317196853,0.9104769601595467,1.6807487904120184,7.332720364434136,0.3881573241554691,0.5042530492084625
308,0.1557139053586945,0.1658282951116798,0.17502319488712093,0.14284104567307693,nan,nan,nan,nan,nan,0.1549688146348831,0.051691917411913244,0.4131610576923077,0.28053873439095933,0.379472978147343,0.033203125,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,0.6618758593820299,0.6877830024917567,0.7372982425252265,3.41808583682331,10.588028140223193,0.27965345015685633,0.35023829921550176
373,0.15125042064821723,0.16653642567373148,0.18043279387874442,0.1317955051611991,nan,nan,nan,nan,nan,0.1600570812264556,0.07242125987088396,0.3791466346153846,0.27913282581242377,0.37633283113739324,0.0361328125,0.17763992761306407,0.22369589865828968,0.0625,0.04931586804298247,0.04928118584841074,0.04940257352941176,1.7900403059948216,0.688384815156663,0.8049263003309332,3.2912609147969207,11.063325863743298,0.277038192464783,0.10840880577430752
357,0.16386411459070807,0.16667397290761546,0.1692283895593494,0.16028793127828053,nan,nan,nan,nan,nan,0.14692202464587492,0.031123526811917185,0.4364182692307692,0.27090464954250976,0.3589540093595136,0.05078125,0.17763992761306407,0.22369589865828968,0.0625,0.07122928982901311,0.06314012340767716,0.09145220588235294,0.5173030108331507,0.6551842557876442,1.0333689877239132,2.267492268266652,9.135712478111552,0.29244213902190314,0.28661135276299393
258,0.15634738526489808,0.16724872197028506,0.1771590280660914,0.14247295673076923,nan,nan,nan,nan,nan,0.1524651028276617,0.04643191318949562,0.41754807692307694,0.28872415363260184,0.39327631508564254,0.02734375,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,0.7541256345561697,0.6991009453140449,0.6896999811274861,3.482642353180993,4.740648317665563,0.23705083846467193,0.4841616306805225
153,0.15467281405135508,0.16728629655461763,0.17875309883031076,0.1386192908653846,nan,nan,nan,nan,nan,0.16080082040663435,0.06661153318467268,0.39627403846153847,0.28053873439095933,0.379472978147343,0.033203125,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,1.339633491911439,0.6800172458311831,3.1125102642804596,3.0983295955955468,4.383689087032936,0.1384570962945539,0.7433460194964284
306,0.16755804286431084,0.1681708590811869,0.16872796473289242,0.16677809495192308,nan,nan,nan,nan,nan,0.16141491650158776,0.033745306179145895,0.48058894230769234,0.2680105907937413,0.35373045211123777,0.0537109375,0.17763992761306407,0.22369589865828968,0.0625,0.06561800141635449,0.06374020198289629,0.0703125,0.6441432690695119,0.6375686534391445,0.6156823373870579,2.0719687878188355,10.060557087158013,0.26033518953123325,0.35838640916068243
333,0.15628445830575555,0.16827549645945367,0.17917644023554277,0.14102313701923075,nan,nan,nan,nan,nan,0.14909317410067766,0.04168717451017947,0.41760817307692305,0.2962031803162602,0.40609070244276424,0.021484375,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,0.5911410047408229,0.699935986053572,0.8520508366924263,2.9953735976718874,10.881497534295907,0.26146865128176916,0.32076623502969986
387,0.16530597215846027,0.16871178278639887,0.171807974266343,0.16097130408653848,nan,nan,nan,nan,nan,0.17483770327767292,0.056359323050280505,0.47103365384615387,0.27220379644704584,0.3619446900258641,0.0478515625,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,0.6119655247383907,0.6790963884837367,2.9200398047229634,2.390198786295597,10.61831781350856,0.27930647066439523,0.24713875580590855
345,0.15007194162718612,0.17006643937546972,0.18824325551027302,0.12462439903846154,nan,nan,nan,nan,nan,0.18155547653849247,0.125091128692351,0.32271634615384615,0.27090464954250976,0.3589540093595136,0.05078125,0.17763992761306407,0.22369589865828968,0.0625,0.050165703807812656,0.04523198533093771,0.0625,0.5580057259087864,0.6789015811690475,0.9423423698992439,3.303979558141196,10.080344982437774,0.2701726496827669,0.31695355051504753
